Age,Gender,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Discount Percentage,Customer Income Level,Item Price
53,1,2,188.51,3,0,18,0,3.8,0,3,1,0,48,5,1,12.85875283,1,178.23
47,1,2,95.86,19,0,14,3,3.7,0,3,1,0,25,4,5,16.77919747,0,88.73
38,1,1,90.95,6,2,23,3,4.8,0,3,1,0,32,4,0,25.54092244,2,90.24
48,1,0,66.46,43,3,23,2,4.6,0,4,1,0,45,4,2,16.48162993,1,60.93
47,1,1,73.64,24,2,4,0,4.8,0,3,1,0,4,1,3,13.94495663,0,71.52
19,1,1,39.24,26,3,21,3,4.6,0,1,1,0,19,4,1,17.35531118,1,38.65
38,1,2,109.74,10,0,14,3,4.0,0,3,1,0,1,0,6,25.70623131,0,103.57
57,1,1,33.34,12,1,14,1,2.6,0,3,1,0,12,1,6,13.38020118,1,30.48
70,1,1,125.1,44,0,3,0,2.6,0,3,1,0,18,5,4,9.344039828,0,118.17
38,1,1,128.72,29,0,11,2,4.5,0,3,1,0,43,0,1,22.80035051,1,127.7
35,1,1,87.16,16,1,22,0,4.2,0,0,1,0,31,4,0,25.64945532,2,81.99
46,1,0,91.21,49,1,22,1,3.4,0,4,1,0,33,1,2,7.515936963,1,84.58
32,1,0,38.22,10,0,24,0,3.7,0,0,1,0,46,4,4,10.99685282,0,34.94
38,1,1,39.33,24,1,12,3,3.6,0,4,1,0,41,3,1,8.549299744,1,36.16
41,1,0,99.11,23,0,21,3,4.0,0,4,1,0,41,5,3,13.69853529,2,97.38
19,1,0,75.29,20,3,13,1,4.6,0,2,1,0,9,0,3,16.25877447,1,74.99
18,1,1,76.46,17,1,15,0,3.0,0,2,1,0,34,1,0,23.72065842,0,72.7
45,1,1,104.42,47,0,4,3,3.3,0,3,1,0,21,4,0,21.27868962,0,95.48
23,1,1,112.56,46,2,15,2,3.8,0,3,1,0,5,3,3,20.52321419,2,107.39
60,1,1,137.16,36,2,1,2,2.7,0,3,1,0,32,4,6,13.80937367,0,125.26
52,1,2,37.07,31,0,7,1,4.5,0,3,1,0,44,0,4,26.03618883,1,33.75
42,1,2,48.28,14,2,13,3,4.8,0,3,1,0,46,4,1,16.78217918,1,44.64
29,1,1,57.19,11,1,21,2,4.2,0,3,1,0,42,2,2,29.47762345,1,56.44
31,1,3,146.86,29,2,17,1,3.5,0,0,1,0,50,2,1,20.85355346,0,137.97
30,1,1,69.9,34,0,8,3,4.9,0,3,1,0,33,5,3,8.156618539,1,69.52
23,1,0,69.72,6,1,0,1,4.1,0,2,1,0,32,1,5,21.90443905,1,63.95
31,1,3,129.38,8,1,3,0,2.9,0,0,1,0,32,0,1,13.12760039,1,126.64
40,1,1,77.91,39,1,21,0,4.0,0,3,1,0,37,5,2,22.15817992,2,77.54
39,1,1,137.13,24,1,24,2,4.6,0,4,1,0,9,1,3,6.741028704,0,126.66
28,1,1,99.85,38,2,10,0,2.8,0,3,1,0,6,4,3,9.372035929,0,96.44
23,1,0,86.53,7,2,5,2,5.0,0,3,1,0,36,5,5,26.39343147,0,81.98
42,1,0,89.66,5,2,13,1,2.9,0,4,1,0,1,1,0,10.67948893,2,84.33
68,1,1,129.27,26,1,19,1,3.3,0,3,1,0,48,2,3,25.92602813,0,121.97
24,1,0,51.8,44,2,18,3,3.4,0,2,1,0,44,3,5,11.98190221,2,47.27
24,1,0,62.25,25,3,8,3,3.0,0,3,1,0,9,4,1,21.07204775,2,58.7
21,1,0,31.71,8,1,6,2,4.7,0,3,1,0,32,5,0,22.35376434,0,29.84
49,1,1,96.05,7,0,10,0,2.9,0,4,1,0,14,4,4,17.81636883,1,94.31
41,1,3,65.66,6,1,24,2,4.1,0,3,1,0,43,1,5,12.63276692,1,61.92
22,1,0,82.85,10,1,1,0,3.2,0,1,1,0,32,0,1,10.31610941,0,78.73
42,1,1,52.78,30,1,12,3,2.7,0,4,1,0,26,5,1,5.829733864,0,49.48
30,1,1,31.76,15,1,12,1,4.7,0,0,1,0,2,1,4,12.59866003,2,30.41
38,1,2,58.84,27,2,6,1,3.2,0,3,1,0,16,4,2,21.32906976,0,57.77
40,1,1,48.09,32,1,22,3,2.5,0,3,1,0,50,3,2,28.45762046,2,46.3
55,1,2,40.23,30,3,20,3,4.3,0,3,1,0,6,4,2,26.78011206,0,38.7
37,1,1,90.7,11,1,22,1,4.4,0,3,1,0,20,4,0,24.15161941,1,86.52
41,1,3,137.18,4,1,3,3,4.7,0,3,1,0,9,2,6,24.71118358,1,126.56
38,1,1,40.86,48,3,3,0,4.0,0,4,1,0,47,2,1,21.62462259,0,38.89
42,1,0,15.69,1,2,12,1,4.6,0,3,1,0,33,2,0,11.50717144,2,15.58
26,1,1,99.96,37,2,12,2,3.8,0,3,1,0,46,1,1,27.67987577,1,94.6
41,1,0,93.99,45,0,24,3,3.2,0,3,1,0,9,2,4,21.7683078,2,89.02
27,1,1,145.48,4,0,21,1,5.0,0,3,1,0,8,4,4,19.01101577,0,144.77
61,1,1,32.89,16,1,19,2,3.5,0,3,1,0,48,0,5,7.77473673,0,32.74
58,1,1,46.47,31,1,3,0,3.7,0,3,1,0,2,1,4,16.1763886,1,44.09
25,1,1,104.4,44,1,7,1,4.8,0,3,1,0,31,4,6,16.50895678,0,103.92
33,1,2,206.88,37,1,9,2,3.7,0,0,1,0,40,5,4,26.61409024,1,190.82
57,1,0,36.98,31,0,21,2,3.5,0,4,1,0,35,5,4,18.6662055,2,36.7
39,1,0,25.61,32,1,12,2,4.9,0,4,1,0,40,3,4,14.51001372,1,25.29
60,1,0,22.19,49,0,4,2,4.7,0,3,1,0,27,3,2,29.42000821,1,21.1
39,1,1,53.82,34,0,15,1,4.9,0,4,1,0,10,5,0,7.768014833,2,51.96
42,1,1,158.81,0,1,18,2,4.3,0,4,1,0,23,2,6,15.56371071,1,148.64
53,1,1,145.41,38,1,9,3,3.1,0,3,1,0,32,1,5,6.050616879,1,143.37
20,1,1,73.54,36,2,10,3,3.4,0,1,1,0,6,3,4,23.49760302,0,69.68
46,1,1,29.99,33,3,18,0,2.7,0,3,1,0,27,4,6,27.9519138,2,29.98
46,1,2,153.21,12,0,8,1,2.6,0,4,1,0,25,0,3,12.00093324,1,143.97
69,1,0,49.27,30,1,7,0,2.9,0,3,1,0,11,2,0,26.45854192,2,46.97
28,1,0,47.5,5,3,22,2,2.7,0,3,1,0,23,4,4,12.30545576,2,47.39
42,1,2,88.55,43,3,0,2,4.5,0,4,1,0,44,0,5,27.76925404,1,87.01
30,1,0,20.66,45,1,14,2,3.1,0,3,1,0,35,4,3,23.84904759,0,18.86
50,1,1,105.05,18,0,17,3,3.2,0,3,1,0,45,3,2,25.12266942,2,97.92
59,1,1,63.4,26,1,3,3,3.3,0,3,1,0,22,0,5,5.45016389,1,61.0
54,1,0,31.63,10,1,12,0,2.9,0,3,1,0,18,3,5,29.07025893,2,31.32
50,1,0,28.2,11,0,6,0,4.1,0,4,1,0,20,3,6,23.1667748,0,26.11
25,1,2,153.12,47,1,9,3,2.7,0,1,1,0,28,2,3,12.61877738,0,145.18
41,1,1,89.3,44,3,19,3,4.0,0,3,1,0,15,5,1,25.73486662,0,81.76
35,1,0,17.01,13,3,18,0,2.6,0,3,1,0,42,0,3,12.03802996,1,16.55
67,1,0,44.74,11,1,11,3,3.5,0,3,1,0,20,3,5,26.81884599,1,41.49
33,1,1,152.61,22,2,17,0,2.8,0,0,1,0,16,0,3,7.81450976,0,149.03
19,1,0,96.05,49,3,0,0,4.5,0,1,1,0,47,1,0,22.59214944,1,88.69
25,1,1,51.17,15,3,23,0,3.0,0,1,1,0,34,2,0,18.51746192,0,49.21
32,1,1,80.42,9,1,20,2,4.4,0,0,1,0,30,2,6,7.413361755,1,73.26
30,1,2,65.61,15,1,7,0,4.7,0,0,1,0,5,4,5,11.04734571,0,60.75
18,1,0,43.01,26,0,4,3,4.3,0,3,1,0,38,1,5,5.310100907,2,40.08
38,1,0,50.57,46,2,13,1,4.8,0,3,1,0,18,2,0,16.71919914,0,47.8
22,1,1,138.55,24,0,2,1,4.8,0,1,1,0,28,1,0,12.53163152,0,128.24
40,1,0,88.5,46,2,7,2,4.4,0,3,1,0,42,2,3,19.95893711,1,87.98
54,1,0,73.3,15,1,8,0,3.7,0,3,1,0,5,2,6,12.43094519,1,72.28
70,1,1,78.12,22,1,19,0,3.9,0,4,1,0,50,5,4,12.49797779,1,74.06
52,1,2,103.58,5,2,20,1,3.8,0,4,1,0,33,5,3,23.57982997,1,98.47
34,1,3,252.68,43,1,0,0,4.1,0,0,1,0,1,2,6,6.203570899,1,249.31
65,1,2,150.56,32,0,10,1,4.0,0,3,1,0,14,1,3,27.57237488,1,144.83
38,1,1,37.88,8,3,7,2,4.5,0,3,1,0,48,2,4,26.30659686,2,37.29
35,1,2,208.21,28,2,24,3,4.0,0,3,1,0,26,1,6,21.69511708,0,191.38
40,1,1,151.59,12,1,7,1,4.5,0,3,1,0,44,2,0,19.83053925,0,137.92
23,1,1,48.75,17,1,24,3,2.7,0,2,1,0,18,3,3,27.30756245,0,47.08
45,1,2,150.72,0,2,1,2,3.8,0,3,1,0,31,5,2,9.633254488,2,143.77
40,1,2,104.74,8,0,0,3,3.8,0,4,1,0,18,3,6,6.974229055,0,101.13
42,1,0,67.09,0,0,9,2,3.8,0,3,1,0,41,2,2,10.98775425,2,63.44
57,1,2,60.16,4,0,8,3,4.3,0,3,1,0,18,3,2,24.86445697,2,57.45
18,1,3,169.86,19,1,17,2,3.5,0,3,1,0,3,0,1,5.866756668,2,160.69
18,1,1,50.83,27,1,14,1,3.8,0,3,1,0,5,2,1,19.57017088,0,47.31
56,1,1,24.1,20,1,20,3,3.7,0,3,1,0,13,3,0,29.8859379,2,23.28
35,1,1,128.27,39,1,6,2,4.8,0,3,1,0,22,4,0,26.39240235,0,121.43
49,1,1,57.7,7,0,7,0,4.9,0,3,1,0,45,4,3,18.03614223,0,53.95
49,1,3,176.5,10,1,5,0,4.3,0,3,1,0,39,4,2,6.591022732,1,163.48
34,1,0,80.8,8,0,20,2,4.4,0,3,1,0,18,5,0,25.78433786,1,76.15
63,1,1,84.57,38,1,22,3,3.4,0,3,1,0,19,4,3,19.9744627,2,83.46
42,1,0,34.92,49,3,9,1,4.3,0,4,1,0,29,3,6,7.873324926,2,33.52
41,1,2,138.66,5,0,16,2,4.6,0,3,1,0,19,2,6,7.346432121,0,131.88
26,1,2,79.04,45,0,6,0,3.8,0,3,1,0,22,3,4,27.74067049,2,78.99
48,1,2,117.63,26,2,12,2,3.9,0,3,1,0,21,0,0,21.73000657,2,114.36
62,1,1,115.78,35,1,3,1,2.6,0,3,1,0,22,4,4,25.73216998,0,115.5
24,1,0,68.53,33,1,6,3,4.2,0,1,1,0,44,4,2,26.97447251,2,62.63
48,1,3,88.89,21,0,20,1,4.6,0,3,1,0,42,0,5,19.2943088,2,84.88
31,1,1,33.88,4,1,21,0,5.0,0,3,1,0,33,2,5,17.93615879,0,31.88
41,1,1,95.3,41,0,13,0,4.2,0,3,1,0,6,0,0,15.76068526,0,91.57
24,1,1,95.65,34,0,5,3,4.3,0,1,1,0,44,2,2,12.92366469,1,87.78
60,1,1,45.62,8,3,0,1,3.3,0,3,1,0,24,1,0,15.86489902,0,45.52
38,1,0,92.6,24,1,2,0,4.9,0,4,1,0,16,4,5,24.34699139,1,87.55
58,1,0,95.54,39,0,6,1,4.4,0,3,1,0,12,0,3,20.04808578,2,90.16
53,1,0,86.48,2,1,8,3,3.1,0,3,1,0,50,4,4,27.31308225,0,82.91
44,1,0,84.56,13,3,8,3,3.5,0,3,1,0,42,1,5,16.08450036,0,77.49
51,1,0,62.6,33,1,21,2,3.9,0,3,1,0,50,4,4,20.17723947,0,61.49
36,1,3,105.82,25,3,24,0,3.9,0,3,1,0,10,4,5,20.78268883,2,103.76
20,1,1,53.69,24,1,24,0,4.3,0,1,1,0,32,3,6,19.79242906,1,52.09
32,1,0,63.49,16,2,2,1,3.8,0,3,1,0,37,5,6,22.56584433,2,59.96
66,1,1,80.09,9,0,4,1,2.7,0,4,1,0,15,0,4,10.93583671,2,75.44
49,1,1,30.87,16,1,24,0,4.4,0,4,1,0,27,2,0,17.80909444,0,30.6
27,1,1,44.53,9,0,17,1,3.5,0,0,1,0,7,5,6,7.60562007,1,42.34
29,1,1,49.17,1,1,8,2,3.4,0,0,1,0,49,4,5,14.61278319,2,47.82
29,1,3,140.62,18,0,4,1,4.0,0,0,1,0,44,4,4,17.19167672,0,130.06
55,1,3,56.2,30,0,19,3,4.8,0,3,1,0,13,4,1,21.30560649,2,52.77
57,1,1,115.5,31,0,21,1,4.5,0,3,1,0,38,4,3,28.76327631,2,106.95
29,1,1,141.54,35,1,7,3,4.4,0,0,1,0,10,3,6,20.01627666,0,141.26
31,1,1,43.54,49,0,18,2,4.1,0,0,1,0,25,3,6,23.5898479,0,39.99
25,1,0,54.16,0,1,0,2,4.6,0,1,1,0,18,2,5,17.65665149,1,51.27
61,1,0,74.4,19,1,12,0,3.8,0,3,1,0,6,1,2,20.85260078,2,69.67
53,1,2,207.18,47,0,9,1,2.9,0,4,1,0,35,0,5,6.773305403,0,188.4
22,1,2,156.8,16,1,18,2,2.8,0,3,1,0,31,2,3,11.35978952,0,152.43
28,1,1,135.03,15,3,12,2,3.0,0,3,1,0,41,0,0,14.04632733,1,134.37
18,1,2,75.5,11,2,18,0,4.2,0,3,1,0,8,2,0,16.81233388,1,69.28
44,1,0,33.79,34,2,1,3,4.1,0,4,1,0,34,2,3,6.141218638,0,33.06
32,1,1,41.22,14,3,1,0,4.1,0,3,1,0,20,5,0,8.500602439,1,37.96
34,1,0,58.72,21,0,16,2,4.6,0,3,1,0,38,4,2,11.92035769,0,55.01
67,1,1,54.95,40,0,2,1,2.5,0,4,1,0,35,5,5,29.28831727,2,51.08
66,1,1,122.51,26,0,8,2,3.0,0,4,1,0,6,3,0,13.28367518,1,118.8
28,1,0,47.95,4,1,14,0,3.8,0,3,1,0,50,4,6,17.05102645,2,46.96
70,1,1,156.44,27,1,14,0,4.1,0,3,1,0,47,5,6,9.902442818,2,146.95
37,1,2,194.6,15,0,11,3,3.3,0,4,1,0,23,4,5,20.26950178,2,188.87
28,1,3,222.18,34,1,9,1,5.0,0,0,1,0,13,2,5,12.01708039,0,206.38
43,1,1,120.53,44,2,0,1,3.8,0,3,1,0,31,3,4,10.17481446,2,109.92
37,1,1,72.09,9,0,8,0,3.3,0,3,1,0,16,3,2,17.91431571,2,71.16
54,1,0,75.59,19,1,18,3,5.0,0,3,1,0,40,3,0,5.137644979,2,70.45
50,1,0,63.03,6,0,0,1,2.9,0,3,1,0,45,4,5,5.191600816,0,61.76
46,1,0,57.13,46,1,8,0,2.5,0,3,1,0,50,5,2,10.47672023,2,55.4
60,1,1,80.45,4,1,14,2,4.7,0,3,1,0,1,0,5,5.918034063,2,75.57
40,1,0,78.86,25,0,5,1,2.9,0,3,1,0,10,1,2,7.700643853,1,77.07
64,1,3,134.59,11,1,22,2,3.7,0,3,1,0,48,2,2,13.47151623,0,131.07
18,1,3,96.76,37,3,10,2,4.4,0,1,1,0,38,2,4,25.06464199,2,89.73
37,1,1,143.32,18,0,21,3,2.9,0,3,1,0,21,3,0,19.30121608,1,138.2
36,1,0,84.58,25,0,16,2,3.6,0,3,1,0,38,5,4,17.81669315,0,77.62
51,1,0,87.73,29,2,0,1,4.8,0,3,1,0,31,2,3,12.33722058,0,86.15
26,1,1,149.75,17,0,19,3,4.7,0,0,1,0,9,3,3,28.29384299,0,144.32
68,1,0,40.78,18,1,6,2,2.6,0,3,1,0,47,1,6,14.92537603,0,40.53
27,1,0,54.34,8,0,19,3,3.4,0,0,1,0,8,1,1,7.17731917,0,53.76
28,1,1,53.97,24,0,8,0,3.5,0,0,1,0,30,3,0,20.4266629,0,52.31
49,1,0,90.04,33,1,20,3,3.4,0,3,1,0,22,0,5,7.845959837,2,82.79
70,1,1,64.41,6,2,6,0,5.0,0,3,1,0,3,0,5,13.63057857,2,59.32
30,1,0,93.81,45,1,5,1,4.6,0,0,1,0,15,4,4,17.68529847,2,87.15
27,1,2,58.73,25,0,6,1,4.8,0,0,1,0,10,0,2,26.85556312,2,54.94
19,1,1,152.6,44,0,22,2,3.7,0,1,1,0,19,1,2,17.33866451,1,142.85
64,1,1,66.27,9,1,1,2,4.7,0,3,1,0,36,0,3,22.55646915,2,63.11
42,1,0,71.59,45,3,3,3,4.4,0,3,1,0,12,0,2,29.82042097,0,68.12
69,1,1,36.7,44,1,9,3,3.5,0,3,1,0,49,3,5,8.287227997,2,35.59
28,1,2,180.74,25,0,24,3,3.8,0,3,1,0,7,3,0,11.86828814,2,166.41
47,1,3,84.84,29,1,17,2,4.7,0,3,1,0,28,0,4,14.86440189,0,77.46
69,1,1,66.9,49,0,23,1,3.1,0,3,1,0,30,2,0,15.54570446,2,62.75
56,1,2,170.62,18,3,21,3,5.0,0,3,1,0,29,4,4,15.27552688,2,157.81
28,1,2,196.75,30,1,13,1,3.7,0,3,1,0,9,3,2,27.69027506,2,190.78
50,1,2,178.26,5,1,0,3,3.0,0,4,1,0,27,3,3,22.85081611,1,175.95
39,1,3,205.18,6,2,10,1,4.5,0,3,1,0,21,5,3,20.19763035,2,191.01
35,1,0,72.79,19,0,23,3,4.7,0,3,1,0,36,2,4,12.73431795,0,71.0
59,1,3,228.4,36,0,3,3,3.5,0,3,1,0,19,3,0,25.59475961,0,224.61
44,1,2,41.92,31,1,4,2,4.4,0,3,1,0,47,1,6,28.87651279,2,39.12
66,1,1,88.76,35,0,12,3,2.6,0,3,1,0,38,0,0,25.52995706,2,81.81
20,1,1,71.02,0,1,18,3,4.2,0,3,1,0,22,5,1,5.03912763,2,69.84
45,1,1,135.8,33,1,12,0,2.6,0,3,1,0,29,5,1,20.91003425,0,128.74
49,1,0,28.97,26,2,20,1,4.8,0,3,1,0,42,0,0,6.278384536,0,27.03
60,1,0,59.38,2,0,14,2,2.9,0,3,1,0,47,4,2,11.44018051,1,56.0
61,1,0,55.75,12,2,13,1,4.3,0,3,1,0,10,2,1,6.488117509,1,51.48
36,1,0,90.67,39,3,13,0,2.6,0,3,1,0,10,5,4,20.09488632,1,84.66
33,1,1,36.53,15,1,0,1,3.8,0,0,1,0,1,4,2,22.16474784,0,33.7
49,1,2,154.11,15,0,8,2,4.2,0,3,1,0,7,2,4,7.862190952,1,144.07
31,1,3,133.38,11,1,1,2,3.9,0,0,1,0,10,5,3,14.59597208,2,122.6
19,1,0,76.13,4,1,8,3,3.1,0,1,1,0,11,2,6,16.40591272,2,75.28
39,1,2,108.13,33,2,22,0,3.6,0,3,1,0,5,1,0,14.22632554,0,99.32
66,1,2,41.68,9,2,19,0,4.0,0,3,1,0,21,4,5,8.025625012,1,38.02
25,1,1,115.13,12,0,12,1,3.4,0,1,1,0,24,0,5,15.47369475,2,108.29
63,1,1,56.55,7,1,5,2,2.6,0,3,1,0,37,2,3,23.7794512,0,55.17
56,1,3,245.52,6,0,20,2,4.5,0,3,1,0,22,5,2,6.775191613,1,238.41
20,1,1,125.57,41,1,13,0,4.9,0,1,1,0,16,3,3,7.004500352,2,120.82
58,1,1,38.14,19,1,18,2,4.4,0,3,1,0,44,4,4,13.8692823,1,38.1
34,1,2,134.48,38,3,10,0,3.5,0,0,1,0,14,5,1,28.54314279,0,122.52
28,1,1,70.42,31,2,14,3,3.3,0,0,1,0,23,0,2,21.71431617,1,67.99
22,1,3,125.0,30,0,3,3,3.1,0,1,1,0,46,3,3,21.96674892,0,118.82
37,1,0,54.03,4,2,7,0,4.2,0,4,1,0,46,1,2,14.04799977,1,49.66
54,1,2,121.83,18,1,14,1,4.9,0,3,1,0,16,4,2,19.84151978,2,115.94
65,1,1,41.72,31,1,14,0,3.9,0,3,1,0,40,2,2,5.253279601,0,37.99
57,1,2,73.03,10,1,21,3,4.2,0,3,1,0,21,1,0,20.90240116,0,72.5
38,1,1,112.53,28,2,5,0,4.9,0,4,1,0,25,4,1,27.83217369,0,106.21
70,1,2,104.82,26,1,24,0,2.8,0,4,1,0,25,0,5,20.31433671,1,100.57
56,1,0,82.23,25,1,23,0,4.1,0,4,1,0,25,3,2,26.84246484,1,80.66
56,1,1,134.85,48,1,2,2,4.8,0,4,1,0,27,5,4,23.09932639,2,126.63
22,1,1,77.88,41,2,17,3,4.1,0,3,1,0,12,1,4,8.01396041,0,74.47
57,1,0,35.59,25,1,7,2,3.0,0,4,1,0,27,3,5,27.56133268,0,33.1
53,1,1,89.45,21,0,5,0,4.2,0,3,1,0,40,2,1,6.661096109,1,86.67
53,1,1,107.19,42,0,16,1,3.8,0,3,1,0,38,2,5,18.34918681,1,97.49
19,1,0,53.7,37,2,6,1,3.3,0,1,1,0,44,0,2,8.553428095,2,49.17
49,1,0,41.28,31,0,19,0,4.7,0,4,1,0,27,5,2,5.292665268,2,41.05
44,1,0,29.57,0,1,7,1,4.3,0,4,1,0,30,2,2,15.5508565,1,28.38
27,1,1,48.55,45,1,3,0,2.7,0,3,1,0,24,2,4,12.37601769,0,48.55
60,1,1,150.68,37,3,16,3,4.2,0,4,1,0,38,1,1,17.15001234,2,138.95
62,1,0,78.1,23,0,12,3,4.2,0,3,1,0,4,4,5,19.42999717,1,76.81
52,1,2,50.8,49,2,15,3,2.5,0,4,1,0,32,5,4,6.093476808,1,50.46
30,1,2,167.3,30,0,3,3,3.6,0,3,1,0,32,2,3,8.075082378,0,153.08
66,1,1,76.87,33,0,8,3,3.4,0,3,1,0,28,0,1,18.96605991,1,75.97
29,1,0,58.07,29,1,10,2,3.3,0,3,1,0,6,3,2,13.57918383,1,56.12
24,1,1,73.0,44,1,5,3,4.6,0,1,1,0,24,4,4,23.22933719,2,68.73
51,1,2,153.87,1,1,1,1,3.9,0,3,1,0,38,5,6,21.30729121,1,152.18
67,1,1,27.08,13,1,4,3,3.7,0,4,1,0,28,3,0,26.14010907,1,24.63
50,1,2,69.94,0,3,19,1,3.1,0,3,1,0,9,4,3,22.31232067,2,69.56
37,1,1,44.86,21,1,7,1,4.9,0,4,1,0,21,3,2,15.74827693,0,44.68
69,1,0,48.89,46,0,15,3,4.7,0,3,1,0,31,3,4,21.82416556,0,45.26
60,1,0,42.52,45,0,15,0,2.9,0,3,1,0,18,2,5,11.88452936,2,40.71
21,1,0,74.41,41,3,5,1,4.1,0,3,1,0,5,1,6,12.65783747,2,70.8
44,1,1,143.42,40,0,11,0,4.0,0,4,1,0,22,1,0,24.724629,0,131.99
26,1,0,11.74,28,0,20,2,2.7,0,0,1,0,37,4,1,16.16048791,0,10.89
40,1,0,56.56,40,1,15,1,4.0,0,3,1,0,22,3,4,24.95950851,0,51.47
41,1,0,58.77,37,1,1,0,2.5,0,3,1,0,36,4,3,25.56055934,0,53.49
62,1,2,162.21,48,1,20,2,4.5,0,4,1,0,23,4,0,26.43905844,0,158.28
39,1,1,98.92,4,1,21,1,3.9,0,4,1,0,44,3,6,27.9158809,2,89.99
53,1,0,88.03,38,0,6,1,4.9,0,3,1,0,25,0,0,15.77463051,1,87.18
24,1,1,115.69,0,0,8,3,3.3,0,1,1,0,40,4,5,12.97167046,0,111.83
41,1,0,11.06,35,1,3,0,3.8,0,3,1,0,12,4,6,19.55496866,0,10.63
19,1,1,54.65,12,0,2,2,2.9,0,3,1,0,14,5,4,14.27931059,1,50.52
36,1,0,43.7,41,1,6,2,4.0,0,3,1,0,14,3,4,20.02685417,1,40.36
21,1,1,20.7,0,1,15,0,4.1,0,2,1,0,10,3,0,22.63964657,1,20.08
25,1,3,100.53,15,1,22,1,3.1,0,3,1,0,17,0,2,22.21012546,1,98.23
65,1,1,29.4,2,3,24,3,4.6,0,3,1,0,24,3,3,14.36382218,1,28.86
42,1,1,94.91,21,1,1,3,4.6,0,3,1,0,31,0,5,9.171505042,1,92.22
40,1,1,77.06,24,0,19,1,2.6,0,4,1,0,36,1,0,15.76323346,2,74.26
58,1,1,145.99,17,1,3,3,5.0,0,3,1,0,38,4,2,8.564853602,1,133.87
40,1,2,117.56,6,0,15,0,2.9,0,4,1,0,23,3,3,27.25242588,1,113.8
62,1,1,37.11,6,1,5,3,3.5,0,3,1,0,47,4,1,13.64693652,2,33.88
38,1,1,28.66,36,1,13,1,3.7,0,3,1,0,20,5,6,8.861493681,1,27.83
37,1,0,38.01,47,0,1,0,2.9,0,4,1,0,41,5,4,5.636193998,0,36.83
65,1,3,89.35,8,1,14,3,4.3,0,3,1,0,44,0,3,21.14555966,0,82.86
55,1,1,38.21,28,0,0,1,3.2,0,3,1,0,31,1,4,20.92255794,1,35.92
43,1,0,21.3,36,1,15,3,4.2,0,3,1,0,11,2,1,13.51510416,2,21.15
43,1,2,188.11,36,1,16,3,4.2,0,4,1,0,25,4,1,6.792797221,0,184.6
45,1,0,88.48,43,1,3,3,3.8,0,3,1,0,31,1,6,15.24072237,2,83.91
64,1,1,33.0,24,1,11,0,4.4,0,4,1,0,40,3,6,12.78043738,0,30.12
28,1,1,56.58,47,0,5,3,3.1,0,0,1,0,23,2,1,21.92801599,1,52.1
69,1,1,45.53,4,3,19,0,5.0,0,3,1,0,5,3,5,20.14448124,2,41.95
54,1,0,11.76,4,1,9,3,4.7,0,3,1,0,26,4,6,14.1148432,2,11.19
52,1,1,131.25,12,1,0,2,3.0,0,3,1,0,11,2,1,10.44731386,2,120.03
23,1,2,199.69,10,3,1,0,4.2,0,3,1,0,44,3,2,29.70089915,0,184.56
26,1,0,91.73,46,0,24,1,3.0,0,3,1,0,47,1,2,16.35004053,0,89.94
48,1,2,80.57,48,1,12,2,3.7,0,3,1,0,46,4,4,22.20685589,0,78.31
49,1,1,71.73,45,1,5,2,2.7,0,3,1,0,35,1,2,8.513824189,1,69.02
53,1,3,161.45,36,1,16,3,4.3,0,3,1,0,8,0,1,17.13974249,0,158.91
69,1,1,111.7,37,3,22,0,2.7,0,3,1,0,30,0,6,5.688417997,1,109.86
26,1,1,63.38,45,1,10,2,3.7,0,0,1,0,14,2,1,17.63637795,2,60.34
21,1,3,224.76,10,3,10,0,4.3,0,1,1,0,30,0,6,29.10043518,2,209.29
59,1,2,141.92,26,2,1,2,4.0,0,3,1,0,26,2,2,14.60516782,1,139.74
21,1,0,59.75,1,1,13,0,3.3,0,1,1,0,32,5,3,5.974900314,0,59.23
22,1,1,71.91,21,2,9,0,4.0,0,3,1,0,47,1,2,5.773894773,1,69.06
26,1,1,25.87,32,1,2,0,2.7,0,3,1,0,11,2,2,14.699669,2,25.18
41,1,3,264.12,32,2,8,3,4.2,0,3,1,0,28,4,0,9.000623412,2,241.13
37,1,2,90.28,22,0,16,1,4.6,0,4,1,0,2,3,2,5.583802408,1,89.9
30,1,0,27.14,9,1,15,3,4.8,0,0,1,0,45,2,6,23.90534035,0,26.12
49,1,0,96.65,47,1,17,2,2.8,0,3,1,0,7,2,2,16.46307522,0,95.3
49,1,0,79.57,7,1,15,3,4.5,0,3,1,0,28,0,1,12.2311193,1,78.72
58,1,2,204.32,33,2,13,2,3.0,0,3,1,0,34,0,5,27.50207958,1,196.81
70,1,3,212.07,8,1,13,0,4.6,0,4,1,0,26,3,2,7.903474005,0,205.05
27,1,3,178.9,36,1,17,1,3.3,0,0,1,0,45,1,5,28.89797072,2,175.53
65,1,1,42.64,11,1,22,1,4.4,0,4,1,0,34,3,0,12.84916793,1,38.98
57,1,2,202.51,45,3,12,2,4.4,0,4,1,0,47,2,3,27.21009181,0,186.0
20,1,3,189.24,33,3,23,2,4.3,0,1,1,0,42,1,5,20.07357191,0,175.09
34,1,1,29.94,0,2,13,0,3.4,0,0,1,0,27,0,2,25.66768399,2,28.97
